Open,High,Low,Close,SMA_50,SMA_200,RSI_14,ATR,ATR_Percent,Volatility_Class,Trend_Status,Extension_Status,Swing_Eligibility,Swing_Score,Swing_Label,Ticker,Date,Session
1363.800048828125,1368.199951171875,1357.5999755859375,1359.800048828125,1370.73400390625,1395.6837524414063,35.00566121955734,15.071419852120536,1.1083555898611033,LOW_VOL,Transition,0.0,0.0,13.0,NEUTRAL,ICICIBANK,2025-12-24,HISTORICAL
937.0,937.0,916.0,917.7999877929688,949.002001953125,949.2957510375977,38.260275995864454,13.367871965680804,1.4565125455957446,LOW_VOL,Recovery,0.0,0.0,10.0,FORBIDDEN,ZYDUSLIFE,2025-12-24,HISTORICAL
1234.9000244140625,1236.5,1213.300048828125,1217.300048828125,1198.8440014648438,1242.7372491455078,40.26696153041892,31.321428571428573,2.5730245062900643,LOW_VOL,Transition,0.0,0.0,15.0,NEUTRAL,KPITTECH,2025-12-24,HISTORICAL
1513.0,1520.9000244140625,1496.0,1498.9000244140625,1575.392001953125,1510.4737548828125,42.31083712168554,33.142857142857146,2.211145280073838,LOW_VOL,Transition,0.0,0.0,15.0,NEUTRAL,CDSL,2025-12-24,HISTORICAL
1845.0,1880.0,1831.4000244140625,1867.9000244140625,1747.2259985351564,1763.8184997558594,63.662079408852115,53.0428466796875,2.839704801456191,LOW_VOL,Recovery,0.0,1.0,14.0,NEUTRAL,GRAVITA,2025-12-24,HISTORICAL
1001.4000244140625,1006.5,992.0,996.5999755859375,1035.71,1020.7299975585937,38.37310958472385,22.250008719308035,2.23259173834782,LOW_VOL,Transition,0.0,0.0,13.0,NEUTRAL,GROBTEA,2025-12-24,HISTORICAL
983.0,983.2999877929688,947.0,953.5,1069.7439990234375,1183.6214959716797,37.46910907727746,28.692853655133927,3.0092138075651733,MID_VOL,Recovery,0.0,0.0,8.0,FORBIDDEN,SUDARSCHEM,2025-12-24,HISTORICAL
1486.0,1506.9000244140625,1473.0,1477.5,1537.507998046875,1460.6487451171874,41.55665174136536,45.12858363560268,3.0543880633233624,MID_VOL,Bull,0.0,1.0,17.0,NEUTRAL,SOBHA,2025-12-24,HISTORICAL
1251.0999755859375,1264.0999755859375,1247.9000244140625,1259.699951171875,1259.997998046875,1195.5869989013672,57.46331300930749,19.228567940848215,1.5264403180265462,LOW_VOL,Bull,0.0,1.0,21.0,BUY,NESTLEIND,2025-12-24,HISTORICAL
1320.9000244140625,1331.9000244140625,1271.0,1275.300048828125,1369.2499975585938,1451.560499267578,26.543464953340504,40.221435546875,3.15388018559511,MID_VOL,Recovery,0.0,0.0,8.0,FORBIDDEN,WABAG,2025-12-24,HISTORICAL
1452.800048828125,1460.4000244140625,1447.0999755859375,1452.199951171875,1590.47599609375,1768.3142486572265,28.936036197681872,46.407156808035715,3.1956451155770083,MID_VOL,Recovery,0.0,0.0,8.0,FORBIDDEN,YASHO,2025-12-24,HISTORICAL
2073.800048828125,2120.0,2049.89990234375,2109.39990234375,2060.7099951171876,2095.4692474365233,64.39446426000109,46.585728236607146,2.2084825255204494,LOW_VOL,Transition,0.0,1.0,17.0,NEUTRAL,DALBHARAT,2025-12-24,HISTORICAL
2944.0,3008.0,2912.89990234375,3000.60009765625,3023.72599609375,3313.549245605469,64.32151076963656,76.55711146763393,2.551393353863856,LOW_VOL,Recovery,0.0,0.0,14.0,NEUTRAL,THERMAX,2025-12-24,HISTORICAL
1187.300048828125,1189.5,1171.4000244140625,1179.199951171875,1166.00400390625,1107.6325045776366,63.05082992380942,19.685703822544642,1.6694118586912443,LOW_VOL,Bull,0.0,1.0,21.0,BUY,TATACONSUM,2025-12-24,HISTORICAL
759.0,774.9000244140625,755.0999755859375,760.0999755859375,771.2679943847656,777.4034967041016,37.704649458904356,20.735726492745535,2.7280262016534085,LOW_VOL,Transition,0.0,0.0,13.0,NEUTRAL,CAMS,2025-12-24,HISTORICAL
865.0,888.9000244140625,861.5999755859375,874.6500244140625,1010.47099609375,1339.5504998779297,49.30539192235099,32.8607177734375,3.75701330317246,MID_VOL,Recovery,0.0,0.0,12.0,NEUTRAL,GANECOS,2025-12-24,HISTORICAL
1271.0999755859375,1275.0,1260.0,1268.199951171875,1304.9119970703125,1431.4794995117188,60.953628924426376,30.121433803013392,2.3751328625411,LOW_VOL,Recovery,0.0,0.0,14.0,NEUTRAL,AMBIKCO,2025-12-24,HISTORICAL
1504.800048828125,1513.9000244140625,1500.0,1500.4000244140625,1432.9619946289063,1036.779748840332,47.81144421336446,46.721435546875,3.113931937259245,MID_VOL,Bull,0.0,1.0,19.0,BUY,JINDALPHOT,2025-12-24,HISTORICAL
1422.5,1434.5,1411.0999755859375,1414.699951171875,1378.1980053710938,1388.6262524414062,38.735169419969495,41.550022670200896,2.937020152985988,LOW_VOL,Transition,0.0,1.0,13.0,NEUTRAL,IPCALAB,2025-12-24,HISTORICAL
1030.0,1043.5999755859375,1015.4000244140625,1021.7999877929688,1105.6540002441407,1181.847247619629,42.399993389420594,27.464285714285715,2.6878338268144875,LOW_VOL,Recovery,0.0,0.0,12.0,NEUTRAL,GRINFRA,2025-12-24,HISTORICAL
1755.9000244140625,1759.0,1719.0,1737.0,1746.8940063476562,1695.1682482910155,31.844554647615183,27.864283970424108,1.6041614260462929,LOW_VOL,Bull,0.0,1.0,17.0,NEUTRAL,SUNPHARMA,2025-12-24,HISTORICAL
1067.800048828125,1069.9000244140625,1055.0,1066.0999755859375,1157.4399951171874,1153.3062457275391,38.07211964577617,26.392848423549108,2.47564478266153,LOW_VOL,Recovery,0.0,0.0,10.0,FORBIDDEN,GMMPFAUDLR,2025-12-24,HISTORICAL
1608.0,1637.0999755859375,1590.0,1603.4000244140625,1745.4459985351561,1910.7187506103517,37.137499942904384,38.835719517299104,2.4220855011830884,LOW_VOL,Recovery,0.0,0.0,10.0,FORBIDDEN,ALKYLAMINE,2025-12-24,HISTORICAL
1503.0,1507.199951171875,1492.0,1494.300048828125,1482.0319995117188,1377.979998779297,46.22581121268683,22.378574916294642,1.4975958097468172,LOW_VOL,Bull,0.0,1.0,21.0,BUY,ADANIPORTS,2025-12-24,HISTORICAL
1563.5,1563.5,1542.0,1545.0,1592.1799951171874,1594.3442504882812,48.27904555627712,48.928580147879465,3.166898391448509,MID_VOL,Recovery,0.0,0.0,12.0,NEUTRAL,ERIS,2025-12-24,HISTORICAL
1620.0,1642.800048828125,1602.0,1616.800048828125,1748.8419995117188,1858.9452478027345,48.41863124934777,63.42143031529018,3.9226514349290595,MID_VOL,Recovery,0.0,0.0,12.0,NEUTRAL,KIRLOSBROS,2025-12-24,HISTORICAL
848.8499755859375,972.0,833.0,906.75,849.5539965820312,1028.735249633789,65.41869346747694,43.78214372907366,4.828469118177409,MID_VOL,Recovery,0.0,0.0,10.0,FORBIDDEN,ISGEC,2025-12-24,HISTORICAL
973.2000122070312,977.2999877929688,967.5,968.9500122070312,953.7099951171875,842.0299993896484,62.10103019598591,11.899993896484375,1.2281329012400855,LOW_VOL,Bull,0.0,1.0,21.0,BUY,SBIN,2025-12-24,HISTORICAL
