Open,High,Low,Close,SMA_50,SMA_200,RSI_14,ATR,ATR_Percent,Volatility_Class,Trend_Status,Extension_Status,Swing_Eligibility,Swing_Score,Swing_Label,Ticker,Date,Session
1358.0,1371.300048828125,1354.800048828125,1368.5,1371.5480029296875,1394.2002520751953,47.842767325040846,16.271414620535715,1.1889963186361503,LOW_VOL,Transition,0.0,0.0,17.0,NEUTRAL,ICICIBANK,2025-12-22,HISTORICAL
925.2000122070312,928.0,917.2999877929688,918.2000122070312,951.5850024414062,948.8632513427734,31.269085180567274,12.675018310546875,1.3804201853668647,LOW_VOL,Recovery,0.0,0.0,10.0,FORBIDDEN,ZYDUSLIFE,2025-12-22,HISTORICAL
1225.0,1238.4000244140625,1216.0,1229.300048828125,1196.1260009765624,1242.9817492675782,45.55475132115681,31.578569684709823,2.568825220076518,LOW_VOL,Transition,0.0,0.0,17.0,NEUTRAL,KPITTECH,2025-12-22,HISTORICAL
1506.0,1524.0,1503.300048828125,1518.699951171875,1579.622001953125,1506.6780047607422,36.855276947433175,35.607142857142854,2.344580496606147,LOW_VOL,Bull,0.0,1.0,17.0,NEUTRAL,CDSL,2025-12-22,HISTORICAL
1819.699951171875,1850.9000244140625,1815.0,1844.0,1736.9959985351563,1761.4232495117187,63.60322898216093,52.585702078683035,2.851719201663939,LOW_VOL,Recovery,0.0,1.0,14.0,NEUTRAL,GRAVITA,2025-12-22,HISTORICAL
1016.0,1016.0,1001.0,1006.5,1037.6259997558593,1018.4799978637695,45.5967005834763,24.671439034598215,2.451211031753424,LOW_VOL,Transition,0.0,0.0,17.0,NEUTRAL,GROBTEA,2025-12-22,HISTORICAL
971.0,992.2000122070312,966.7999877929688,983.4000244140625,1082.977998046875,1182.3957458496093,41.53425943979444,29.121425083705358,2.9613000163444907,LOW_VOL,Recovery,0.0,0.0,12.0,NEUTRAL,SUDARSCHEM,2025-12-22,HISTORICAL
1469.5999755859375,1486.9000244140625,1462.199951171875,1483.699951171875,1536.1119995117188,1457.710994873047,41.06809043956706,44.842869349888396,3.0223677849736412,MID_VOL,Bull,0.0,1.0,17.0,NEUTRAL,SOBHA,2025-12-22,HISTORICAL
1246.0,1259.9000244140625,1240.0,1257.199951171875,1256.9459985351561,1193.8647491455079,49.34360044605194,19.800005231584823,1.5749288896431013,LOW_VOL,Bull,0.0,1.0,21.0,BUY,NESTLEIND,2025-12-22,HISTORICAL
1301.0999755859375,1302.300048828125,1279.199951171875,1286.0999755859375,1373.87599609375,1451.9907495117188,30.28728918990275,38.007149832589285,2.9552251422190965,LOW_VOL,Recovery,0.0,0.0,10.0,FORBIDDEN,WABAG,2025-12-22,HISTORICAL
1438.0,1452.9000244140625,1417.9000244140625,1443.0999755859375,1597.76599609375,1771.1439990234376,28.996268772639482,48.121433803013396,3.334587666628904,MID_VOL,Recovery,0.0,0.0,8.0,FORBIDDEN,YASHO,2025-12-22,HISTORICAL
2015.0,2027.800048828125,2005.0,2014.199951171875,2066.5839990234376,2091.680998535156,54.16918348196475,42.63572474888393,2.116757312206178,LOW_VOL,Recovery,0.0,0.0,14.0,NEUTRAL,DALBHARAT,2025-12-22,HISTORICAL
2889.89990234375,2891.800048828125,2859.60009765625,2877.0,3031.0179931640623,3316.0949951171874,43.96925012160157,71.3642578125,2.4805094825338894,LOW_VOL,Recovery,0.0,0.0,12.0,NEUTRAL,THERMAX,2025-12-22,HISTORICAL
1184.0,1188.699951171875,1174.0999755859375,1178.800048828125,1163.426005859375,1105.3652548217774,56.13002571231775,20.564278738839285,1.7445094916040047,LOW_VOL,Bull,0.0,1.0,21.0,BUY,TATACONSUM,2025-12-22,HISTORICAL
759.7000122070312,769.0,756.0999755859375,762.2000122070312,771.4551940917969,776.1352966308593,47.276226884185334,21.298579624720983,2.7943557181334433,LOW_VOL,Transition,0.0,0.0,17.0,NEUTRAL,CAMS,2025-12-22,HISTORICAL
901.4000244140625,901.4000244140625,866.9500122070312,871.5999755859375,1024.940994873047,1343.8580001831056,42.99354213030728,32.014290945870535,3.673048628110478,MID_VOL,Recovery,0.0,0.0,10.0,FORBIDDEN,GANECOS,2025-12-22,HISTORICAL
1280.5,1280.5,1257.0,1261.4000244140625,1310.207998046875,1431.8165002441406,54.45800000156601,32.03572300502232,2.539695765417743,LOW_VOL,Recovery,0.0,0.0,14.0,NEUTRAL,AMBIKCO,2025-12-22,HISTORICAL
1520.0,1520.0,1500.0,1505.5999755859375,1432.2579931640626,1027.2592486572266,53.87553872273736,56.78572300502232,3.7716341608549047,MID_VOL,Bull,0.0,1.0,19.0,BUY,JINDALPHOT,2025-12-22,HISTORICAL
1427.9000244140625,1449.800048828125,1421.0999755859375,1427.9000244140625,1373.7920068359374,1387.9135034179687,49.59907657221481,43.235726492745535,3.0279239269911264,MID_VOL,Transition,0.0,1.0,15.0,NEUTRAL,IPCALAB,2025-12-22,HISTORICAL
1018.0,1035.0,1013.0,1032.300048828125,1115.252001953125,1181.4424978637696,42.561217178741515,27.200003487723215,2.6348931707017615,LOW_VOL,Recovery,0.0,0.0,12.0,NEUTRAL,GRINFRA,2025-12-22,HISTORICAL
1744.9000244140625,1773.199951171875,1743.0999755859375,1769.800048828125,1743.4920068359374,1693.4484979248048,42.92521081709799,27.5428466796875,1.5562688394050517,LOW_VOL,Bull,0.0,1.0,19.0,BUY,SUNPHARMA,2025-12-22,HISTORICAL
1061.0,1080.0,1061.0,1066.800048828125,1156.9779956054688,1153.5854956054689,39.9874239846751,27.328560965401785,2.5617322567075327,LOW_VOL,Recovery,0.0,0.0,10.0,FORBIDDEN,GMMPFAUDLR,2025-12-22,HISTORICAL
1608.699951171875,1627.800048828125,1602.0,1610.300048828125,1755.0559985351563,1910.804500732422,37.35056446613029,38.52858189174107,2.3926337156717934,LOW_VOL,Recovery,0.0,0.0,10.0,FORBIDDEN,ALKYLAMINE,2025-12-22,HISTORICAL
1497.5,1515.0,1497.5,1508.699951171875,1479.61,1373.8937481689454,47.10233656922369,23.557146344866073,1.5614202364471597,LOW_VOL,Bull,0.0,1.0,21.0,BUY,ADANIPORTS,2025-12-22,HISTORICAL
1565.0999755859375,1583.5,1557.300048828125,1563.800048828125,1594.4299951171874,1590.999500732422,49.304092509678654,49.12144252232143,3.141158779163096,MID_VOL,Transition,0.0,1.0,15.0,NEUTRAL,ERIS,2025-12-22,HISTORICAL
