Open,High,Low,Close,SMA_50,SMA_200,RSI_14,ATR,ATR_Percent,Volatility_Class,Trend_Status,Extension_Status,Swing_Eligibility,Swing_Score,Swing_Label,Ticker,Date,Session
1356.5,1362.0,1348.5,1350.4000244140625,1368.62400390625,1397.071752319336,28.318646210020006,14.185703822544642,1.0504816029383448,LOW_VOL,Recovery,0.0,0.0,10.0,FORBIDDEN,ICICIBANK,2025-12-26,HISTORICAL
917.8499755859375,920.0,909.0,911.5499877929688,946.3510021972656,949.4015008544922,40.88049456056738,12.289297921316964,1.3481759734396606,LOW_VOL,Recovery,0.0,0.0,12.0,NEUTRAL,ZYDUSLIFE,2025-12-26,HISTORICAL
1217.300048828125,1236.199951171875,1205.0,1209.199951171875,1200.82,1241.708748779297,47.527341613101754,28.549996512276785,2.3610649739613416,LOW_VOL,Transition,0.0,0.0,17.0,NEUTRAL,KPITTECH,2025-12-26,HISTORICAL
1496.0,1506.4000244140625,1476.9000244140625,1482.699951171875,1570.1780004882812,1513.7377545166016,41.132750183474016,28.99285888671875,1.9554097148114014,LOW_VOL,Transition,0.0,0.0,15.0,NEUTRAL,CDSL,2025-12-26,HISTORICAL
1881.0,1910.0,1850.0,1875.4000244140625,1752.7459985351563,1764.6675,66.50544789870278,54.907130650111604,2.927755675340061,LOW_VOL,Recovery,0.0,1.0,12.0,NEUTRAL,GRAVITA,2025-12-26,HISTORICAL
997.2999877929688,1006.4000244140625,997.2000122070312,999.5,1035.0039990234375,1021.7687475585938,42.83071878006585,22.385724748883927,2.239692321048917,LOW_VOL,Transition,0.0,0.0,15.0,NEUTRAL,GROBTEA,2025-12-26,HISTORICAL
950.2000122070312,950.4000244140625,936.2000122070312,941.5999755859375,1063.4359985351562,1183.7549957275392,37.39516458554086,27.578569684709823,2.9289050976820885,LOW_VOL,Recovery,0.0,0.0,10.0,FORBIDDEN,SUDARSCHEM,2025-12-26,HISTORICAL
1486.0,1492.800048828125,1464.0999755859375,1479.5999755859375,1538.3159985351563,1462.0507452392578,42.01863999734833,44.964303152901785,3.038949979375029,MID_VOL,Bull,0.0,1.0,17.0,NEUTRAL,SOBHA,2025-12-26,HISTORICAL
1264.0,1277.0,1251.4000244140625,1272.5999755859375,1260.6839965820313,1197.1493737792969,81.34492076668772,17.485709054129465,1.374014567781097,LOW_VOL,Bull,0.0,1.0,17.0,NEUTRAL,NESTLEIND,2025-12-26,HISTORICAL
1279.0999755859375,1307.0,1267.0,1286.0,1363.487998046875,1450.7617498779298,42.990108670411864,35.700003487723215,2.7760500379255997,LOW_VOL,Recovery,0.0,0.0,12.0,NEUTRAL,WABAG,2025-12-26,HISTORICAL
