Open,High,Low,Close,SMA_50,SMA_200,RSI_14,ATR,ATR_Percent,Volatility_Class,Trend_Status,Extension_Status,Swing_Eligibility,Swing_Score,Swing_Label,Ticker,Date,Session
1343.9000244140625,1348.4000244140625,1336.0,1338.0,1364.506005859375,1399.1340026855469,29.411838623626267,13.035714285714286,0.974268631219304,LOW_VOL,Recovery,0.0,0.0,10.0,FORBIDDEN,ICICIBANK,2026-01-01,HISTORICAL
919.7999877929688,921.1500244140625,907.0999755859375,915.0499877929688,939.0900012207031,949.754250793457,41.17643014669092,12.357151576450892,1.3504345927871553,LOW_VOL,Recovery,0.0,0.0,12.0,NEUTRAL,ZYDUSLIFE,2026-01-01,HISTORICAL
1178.0,1184.0,1160.0,1163.199951171875,1202.43599609375,1240.320498046875,34.113126116663096,27.935712541852677,2.4016260070943627,LOW_VOL,Recovery,0.0,0.0,10.0,FORBIDDEN,KPITTECH,2026-01-01,HISTORICAL
1443.699951171875,1452.0,1436.0,1446.199951171875,1557.6139965820312,1520.8107543945312,28.609436823799655,23.321428571428573,1.6126005641564924,LOW_VOL,Recovery,0.0,0.0,10.0,FORBIDDEN,CDSL,2026-01-01,HISTORICAL
1867.0,1875.0,1838.5,1858.5,1775.1960009765626,1768.5457507324218,66.60209217567163,52.221426827566965,2.809869616764432,LOW_VOL,Bull,0.0,1.0,19.0,BUY,GRAVITA,2026-01-01,HISTORICAL
997.0,1031.5999755859375,958.0999755859375,982.9000244140625,1032.947999267578,1024.9342474365235,40.818115273022045,21.828587123325892,2.220834935510211,LOW_VOL,Recovery,0.0,0.0,12.0,NEUTRAL,GROBTEA,2026-01-01,HISTORICAL
953.7000122070312,953.7000122070312,937.2999877929688,942.4000244140625,1038.6959997558595,1183.028995666504,30.904542553007943,23.514286586216517,2.495149191113034,LOW_VOL,Recovery,0.0,0.0,10.0,FORBIDDEN,SUDARSCHEM,2026-01-01,HISTORICAL
1467.0,1480.0999755859375,1451.0,1462.800048828125,1532.6719995117187,1466.868246459961,62.94418788580029,37.971444266183035,2.5958055098919792,LOW_VOL,Transition,0.0,0.0,17.0,NEUTRAL,SOBHA,2026-01-01,HISTORICAL
1293.0,1299.0,1284.0,1295.0,1260.7259936523437,1200.6167492675781,81.53504603101322,17.864283970424108,1.3794813876775371,LOW_VOL,Bull,0.0,1.0,17.0,NEUTRAL,NESTLEIND,2026-01-01,HISTORICAL
1310.0,1325.5,1310.0,1315.199951171875,1353.267998046875,1449.7807495117188,71.05582056827946,35.828560965401785,2.724191172108672,LOW_VOL,Recovery,0.0,0.0,10.0,FORBIDDEN,WABAG,2026-01-01,HISTORICAL
