Open,High,Low,Close,SMA_50,SMA_200,RSI_14,ATR,ATR_Percent,Volatility_Class,Trend_Status,Extension_Status,Swing_Eligibility,Swing_Score,Swing_Label,Ticker,Date,Session
1359.800048828125,1359.800048828125,1359.800048828125,1359.800048828125,1369.9620043945313,1396.3925024414064,30.51257802156232,14.04998779296875,1.0332392475700396,LOW_VOL,Transition,0.0,0.0,13.0,NEUTRAL,ICICIBANK,2025-12-25,HISTORICAL
917.7999877929688,917.7999877929688,917.7999877929688,917.7999877929688,947.812001953125,949.3477508544922,40.5405108179991,12.814300537109375,1.3961975057249554,LOW_VOL,Recovery,0.0,0.0,12.0,NEUTRAL,ZYDUSLIFE,2025-12-25,HISTORICAL
1217.300048828125,1217.300048828125,1217.300048828125,1217.300048828125,1199.8740014648438,1242.189749145508,40.68940251842718,30.149998256138392,2.4767926597196235,LOW_VOL,Transition,0.0,0.0,15.0,NEUTRAL,KPITTECH,2025-12-25,HISTORICAL
1498.9000244140625,1498.9000244140625,1498.9000244140625,1498.9000244140625,1572.9300024414063,1512.0887548828125,38.7068526930703,31.2357177734375,2.083909351168895,LOW_VOL,Transition,0.0,0.0,13.0,NEUTRAL,CDSL,2025-12-25,HISTORICAL
1259.699951171875,1259.699951171875,1259.699951171875,1259.699951171875,1260.7639965820313,1196.3824987792968,55.745041294693,18.171421595982142,1.4425198301450763,LOW_VOL,Bull,0.0,1.0,21.0,BUY,NESTLEIND,2025-12-25,HISTORICAL
1275.300048828125,1275.300048828125,1275.300048828125,1275.300048828125,1366.3559985351562,1451.1859997558595,28.99081952342155,37.957144601004465,2.9763305220511316,LOW_VOL,Recovery,0.0,0.0,10.0,FORBIDDEN,WABAG,2025-12-25,HISTORICAL
1179.199951171875,1179.199951171875,1179.199951171875,1179.199951171875,1167.30400390625,1108.7377542114257,57.874370039781994,17.885698590959823,1.5167655471139756,LOW_VOL,Bull,0.0,1.0,21.0,BUY,TATACONSUM,2025-12-25,HISTORICAL
760.0999755859375,760.0999755859375,760.0999755859375,760.0999755859375,771.1251940917969,777.9013464355469,42.998193601833016,18.142870221819198,2.3869057761557513,LOW_VOL,Transition,0.0,0.0,15.0,NEUTRAL,CAMS,2025-12-25,HISTORICAL
1268.199951171875,1268.199951171875,1268.199951171875,1268.199951171875,1302.49599609375,1431.0669995117187,60.183988065638985,28.914289202008927,2.2799471940754135,LOW_VOL,Recovery,0.0,0.0,14.0,NEUTRAL,AMBIKCO,2025-12-25,HISTORICAL
1500.4000244140625,1500.4000244140625,1500.4000244140625,1500.4000244140625,1434.37599609375,1041.1874990844726,62.00875922992125,42.878574916294646,2.8578095320306076,LOW_VOL,Bull,0.0,1.0,21.0,BUY,JINDALPHOT,2025-12-25,HISTORICAL
1414.699951171875,1414.699951171875,1414.699951171875,1414.699951171875,1380.5460034179687,1388.8890020751953,37.13788218586516,38.15716552734375,2.6971914076717143,LOW_VOL,Transition,0.0,1.0,13.0,NEUTRAL,IPCALAB,2025-12-25,HISTORICAL
1737.0,1737.0,1737.0,1737.0,1748.5320068359374,1695.7832482910155,33.807472628223096,26.435712541852677,1.521917820486625,LOW_VOL,Bull,0.0,1.0,17.0,NEUTRAL,SUNPHARMA,2025-12-25,HISTORICAL
1494.300048828125,1494.300048828125,1494.300048828125,1494.300048828125,1482.9040014648438,1379.770499267578,44.82523198793856,20.900006975446427,1.3986486175809765,LOW_VOL,Bull,0.0,1.0,19.0,BUY,ADANIPORTS,2025-12-25,HISTORICAL
968.9500122070312,968.9500122070312,968.9500122070312,968.9500122070312,955.3669958496093,843.2144995117187,47.968131287733705,9.999995640345983,1.0320445342240552,LOW_VOL,Bull,0.0,1.0,21.0,BUY,SBIN,2025-12-25,HISTORICAL
741.5999755859375,741.5999755859375,741.5999755859375,741.5999755859375,724.7109985351562,731.3170016479493,64.58821763828581,14.814291817801339,1.997612231054428,LOW_VOL,Transition,0.0,1.0,17.0,NEUTRAL,BIKAJI,2025-12-25,HISTORICAL
1081.4000244140625,1081.4000244140625,1081.4000244140625,1081.4000244140625,1126.8780053710936,1159.1382479858398,44.871802897443885,23.071454729352677,2.1334801376441193,LOW_VOL,Recovery,0.0,0.0,12.0,NEUTRAL,MAXHEALTH,2025-12-25,HISTORICAL
1678.5,1678.5,1678.5,1678.5,1644.8400073242187,1499.9232501220704,45.97939822272337,32.985743931361604,1.965191774284278,LOW_VOL,Bull,0.0,1.0,21.0,BUY,MFSL,2025-12-25,HISTORICAL
1558.199951171875,1558.199951171875,1558.199951171875,1558.199951171875,1518.1600024414063,1418.365252685547,58.178429172542344,16.528564453125,1.0607473348137617,LOW_VOL,Bull,0.0,1.0,21.0,BUY,RELIANCE,2025-12-25,HISTORICAL
1424.4000244140625,1424.4000244140625,1424.4000244140625,1424.4000244140625,1448.5780102539063,1516.3695007324218,45.974723392435536,21.978585379464285,1.5430065292581934,LOW_VOL,Recovery,0.0,0.0,14.0,NEUTRAL,HAVELLS,2025-12-25,HISTORICAL
2352.300048828125,2352.300048828125,2352.300048828125,2352.300048828125,2322.20001953125,2299.1015051269533,73.1416651916644,70.89997209821429,3.0140700857246263,MID_VOL,Bull,0.0,1.0,15.0,NEUTRAL,RPGLIFE,2025-12-25,HISTORICAL
1121.5999755859375,1121.5999755859375,1121.5999755859375,1121.5999755859375,1153.9319897460937,1218.9437438964844,35.62800338789896,25.78570556640625,2.299010888702586,LOW_VOL,Recovery,0.0,0.0,10.0,FORBIDDEN,CYIENT,2025-12-25,HISTORICAL
1416.0,1416.0,1416.0,1416.0,1287.093994140625,905.0682501220704,65.00479659435949,57.707144601004465,4.075363319279977,MID_VOL,Bull,0.0,1.0,17.0,NEUTRAL,IMFA,2025-12-25,HISTORICAL
1391.5999755859375,1391.5999755859375,1391.5999755859375,1391.5999755859375,1384.3979931640624,1558.659744873047,50.77665326094988,34.728585379464285,2.4955868057443524,LOW_VOL,Recovery,0.0,0.0,14.0,NEUTRAL,ZENTEC,2025-12-25,HISTORICAL
2123.699951171875,2123.699951171875,2123.699951171875,2123.699951171875,2089.7480078125,1924.773002319336,53.07975987662793,31.057146344866073,1.4624074520380568,LOW_VOL,Bull,0.0,1.0,21.0,BUY,BHARTIARTL,2025-12-25,HISTORICAL
999.0,999.0,999.0,999.0,1036.4359985351562,975.5897491455078,47.08955546800094,18.507154192243302,1.8525679872115417,LOW_VOL,Bull,0.0,1.0,21.0,BUY,JINDALSTEL,2025-12-25,HISTORICAL
1047.9000244140625,1047.9000244140625,1047.9000244140625,1047.9000244140625,1116.6800024414063,925.7307510375977,64.03925106270506,48.550013950892854,4.633076898537128,MID_VOL,Bull,0.0,1.0,19.0,BUY,GABRIEL,2025-12-25,HISTORICAL
938.0499877929688,938.0499877929688,938.0499877929688,938.0499877929688,1006.97,1125.8614981079102,51.609788603426416,23.571428571428573,2.5128115642202724,LOW_VOL,Recovery,0.0,0.0,14.0,NEUTRAL,EXCELINDUS,2025-12-25,HISTORICAL
730.6500244140625,730.6500244140625,730.6500244140625,730.6500244140625,748.2930017089843,840.3625018310547,50.45426987060998,13.696437290736608,1.87455509930631,LOW_VOL,Recovery,0.0,0.0,14.0,NEUTRAL,JUSTDIAL,2025-12-25,HISTORICAL
706.0,706.0,706.0,706.0,698.1469946289062,873.0469973754883,56.24539989773057,26.396427699497767,3.7388707789656896,MID_VOL,Recovery,0.0,0.0,12.0,NEUTRAL,ROUTE,2025-12-25,HISTORICAL
902.7000122070312,902.7000122070312,902.7000122070312,902.7000122070312,953.8949987792969,838.8305007934571,54.970149176937085,18.478572300502233,2.0470335715764048,LOW_VOL,Bull,0.0,1.0,21.0,BUY,FORTIS,2025-12-25,HISTORICAL
1226.300048828125,1226.300048828125,1226.300048828125,1226.300048828125,1248.8080004882813,1164.4150018310547,27.04248528971776,17.757167271205358,1.4480279347761942,LOW_VOL,Bull,0.0,1.0,17.0,NEUTRAL,AXISBANK,2025-12-25,HISTORICAL
1916.300048828125,1916.300048828125,1916.300048828125,1916.300048828125,1812.6860083007812,1757.970004272461,52.376927707456325,56.16428920200893,2.930871354741919,LOW_VOL,Bull,0.0,1.0,21.0,BUY,POLICYBZR,2025-12-25,HISTORICAL
1299.0,1299.0,1299.0,1299.0,1349.63400390625,1378.9279974365234,43.074877060087864,22.807155064174108,1.7557471181042423,LOW_VOL,Recovery,0.0,0.0,12.0,NEUTRAL,ACCELYA,2025-12-25,HISTORICAL
773.4000244140625,773.4000244140625,773.4000244140625,773.4000244140625,770.3940051269532,859.7965020751953,63.542841966567686,18.642852783203125,2.410505843638573,LOW_VOL,Recovery,0.0,0.0,14.0,NEUTRAL,FINCABLES,2025-12-25,HISTORICAL
923.9000244140625,923.9000244140625,923.9000244140625,923.9000244140625,1156.72400390625,1225.6845001220704,41.98999145201863,22.82143293108259,2.4701193124825322,LOW_VOL,Recovery,0.0,0.0,12.0,NEUTRAL,WHIRLPOOL,2025-12-25,HISTORICAL
969.9000244140625,969.9000244140625,969.9000244140625,969.9000244140625,981.4690063476562,824.5170004272461,31.595914654550768,28.064287458147323,2.893523739738182,LOW_VOL,Bull,0.0,1.0,17.0,NEUTRAL,ASAHIINDIA,2025-12-25,HISTORICAL
974.7000122070312,974.7000122070312,974.7000122070312,974.7000122070312,956.7309973144531,935.1917489624024,45.303731933625855,32.024998256138396,3.2856261265067186,MID_VOL,Bull,0.0,1.0,19.0,BUY,AHLUCONT,2025-12-25,HISTORICAL
745.2000122070312,745.2000122070312,745.2000122070312,745.2000122070312,774.0629992675781,848.3584982299805,30.34636632270788,24.63572038922991,3.3059205563171172,MID_VOL,Recovery,0.0,0.0,8.0,FORBIDDEN,63MOONS,2025-12-25,HISTORICAL
734.75,734.75,734.75,734.75,728.5940026855469,709.7982498168946,47.688533403031265,10.485713413783483,1.4271130879596436,LOW_VOL,Bull,0.0,1.0,21.0,BUY,MARICO,2025-12-25,HISTORICAL
823.75,823.75,823.75,823.75,846.8069970703125,882.6409963989258,59.60384281911694,18.939287458147323,2.299154774888901,LOW_VOL,Recovery,0.0,0.0,14.0,NEUTRAL,SHYAMMETL,2025-12-25,HISTORICAL
516.7000122070312,516.7000122070312,516.7000122070312,516.7000122070312,528.588998413086,572.1647499084472,43.812967204361506,11.196424211774554,2.1669099955988336,LOW_VOL,Recovery,0.0,0.0,12.0,NEUTRAL,EMAMILTD,2025-12-25,HISTORICAL
621.2999877929688,621.2999877929688,621.2999877929688,621.2999877929688,650.4830004882813,640.4192498779297,36.1702145485499,12.871425083705358,2.071692473297522,LOW_VOL,Transition,0.0,0.0,13.0,NEUTRAL,TTKPRESTIG,2025-12-25,HISTORICAL
716.7000122070312,716.7000122070312,716.7000122070312,716.7000122070312,719.6330017089844,772.4131338500977,38.144050843411186,30.878574916294642,4.308437894567082,MID_VOL,Recovery,0.0,0.0,8.0,FORBIDDEN,ASTEC,2025-12-25,HISTORICAL
712.1500244140625,712.1500244140625,712.1500244140625,712.1500244140625,764.0349975585938,705.6647509765625,52.68581827588808,16.750004359654017,2.352033108955583,LOW_VOL,Bull,0.0,1.0,21.0,BUY,TATAINVEST,2025-12-25,HISTORICAL
810.8499755859375,810.8499755859375,810.8499755859375,810.8499755859375,858.5840002441406,859.2025015258789,43.80652891236957,20.442862374441965,2.52116457914049,LOW_VOL,Recovery,0.0,0.0,12.0,NEUTRAL,WELCORP,2025-12-25,HISTORICAL
406.1000061035156,406.1000061035156,406.1000061035156,406.1000061035156,432.4590002441406,393.3573998260498,51.028806239817015,9.942860194614955,2.448377258108315,LOW_VOL,Bull,0.0,1.0,21.0,BUY,DELHIVERY,2025-12-25,HISTORICAL
814.4500122070312,814.4500122070312,814.4500122070312,814.4500122070312,791.4379968261719,717.7772489929199,61.94821149736428,21.1107177734375,2.592021297443508,LOW_VOL,Bull,0.0,1.0,21.0,BUY,CHOICEIN,2025-12-25,HISTORICAL
710.7000122070312,710.7000122070312,710.7000122070312,710.7000122070312,694.1040026855469,706.5240011596679,56.03404369978136,27.160714285714285,3.821684792345579,MID_VOL,Transition,0.0,1.0,15.0,NEUTRAL,JUBLINGREA,2025-12-25,HISTORICAL
